SrNo,District Name,Taluka Name,Gram Panchayat,Taluka Latitude,Taluka Longitude,District Latitude,District Longitude,Month,Max Temp (°C),Min Temp (°C),Avg Temp (°C)
1868,BANASKANTHA,Kankrej,CHIMANGADH,24.0387783,71.9411013,24.25,72.5,9.0,30.86,23.77,26.98
1868,BANASKANTHA,Kankrej,CHIMANGADH,24.0387783,71.9411013,24.25,72.5,10.0,32.72,21.92,26.98
1868,BANASKANTHA,Kankrej,CHIMANGADH,24.0387783,71.9411013,24.25,72.5,11.0,30.16,18.37,23.76
1868,BANASKANTHA,Kankrej,CHIMANGADH,24.0387783,71.9411013,24.25,72.5,12.0,26.55,14.41,19.84
1869,BANASKANTHA,Palanpur,CHITRASANI,24.1709794,72.4366375,24.25,72.5,1.0,25.38,12.82,18.57
1869,BANASKANTHA,Palanpur,CHITRASANI,24.1709794,72.4366375,24.25,72.5,2.0,29.07,15.72,22.02
1869,BANASKANTHA,Palanpur,CHITRASANI,24.1709794,72.4366375,24.25,72.5,3.0,33.17,19.54,26.21
1869,BANASKANTHA,Palanpur,CHITRASANI,24.1709794,72.4366375,24.25,72.5,4.0,37.56,23.37,30.49
1869,BANASKANTHA,Palanpur,CHITRASANI,24.1709794,72.4366375,24.25,72.5,5.0,39.33,26.17,32.72
1869,BANASKANTHA,Palanpur,CHITRASANI,24.1709794,72.4366375,24.25,72.5,6.0,36.79,26.98,31.57
1869,BANASKANTHA,Palanpur,CHITRASANI,24.1709794,72.4366375,24.25,72.5,7.0,31.78,25.34,28.13
1869,BANASKANTHA,Palanpur,CHITRASANI,24.1709794,72.4366375,24.25,72.5,8.0,29.79,24.2,26.61
1869,BANASKANTHA,Palanpur,CHITRASANI,24.1709794,72.4366375,24.25,72.5,9.0,30.86,23.77,26.98
1869,BANASKANTHA,Palanpur,CHITRASANI,24.1709794,72.4366375,24.25,72.5,10.0,32.72,21.92,26.98
1869,BANASKANTHA,Palanpur,CHITRASANI,24.1709794,72.4366375,24.25,72.5,11.0,30.16,18.37,23.76
1869,BANASKANTHA,Palanpur,CHITRASANI,24.1709794,72.4366375,24.25,72.5,12.0,26.55,14.41,19.84
1870,BANASKANTHA,Dantiwada,CHODUNGRI,24.3239388,72.3255763,24.25,72.5,1.0,25.38,12.82,18.57
1870,BANASKANTHA,Dantiwada,CHODUNGRI,24.3239388,72.3255763,24.25,72.5,2.0,29.07,15.72,22.02
1870,BANASKANTHA,Dantiwada,CHODUNGRI,24.3239388,72.3255763,24.25,72.5,3.0,33.17,19.54,26.21
1870,BANASKANTHA,Dantiwada,CHODUNGRI,24.3239388,72.3255763,24.25,72.5,4.0,37.56,23.37,30.49
1870,BANASKANTHA,Dantiwada,CHODUNGRI,24.3239388,72.3255763,24.25,72.5,5.0,39.33,26.17,32.72
1870,BANASKANTHA,Dantiwada,CHODUNGRI,24.3239388,72.3255763,24.25,72.5,6.0,36.79,26.98,31.57
1870,BANASKANTHA,Dantiwada,CHODUNGRI,24.3239388,72.3255763,24.25,72.5,7.0,31.78,25.34,28.13
1870,BANASKANTHA,Dantiwada,CHODUNGRI,24.3239388,72.3255763,24.25,72.5,8.0,29.79,24.2,26.61
1870,BANASKANTHA,Dantiwada,CHODUNGRI,24.3239388,72.3255763,24.25,72.5,9.0,30.86,23.77,26.98
1870,BANASKANTHA,Dantiwada,CHODUNGRI,24.3239388,72.3255763,24.25,72.5,10.0,32.72,21.92,26.98
1870,BANASKANTHA,Dantiwada,CHODUNGRI,24.3239388,72.3255763,24.25,72.5,11.0,30.16,18.37,23.76
1870,BANASKANTHA,Dantiwada,CHODUNGRI,24.3239388,72.3255763,24.25,72.5,12.0,26.55,14.41,19.84
1871,BANASKANTHA,Deesa,CHORA,24.2594977,72.1803348,24.25,72.5,1.0,25.38,12.82,18.57
1871,BANASKANTHA,Deesa,CHORA,24.2594977,72.1803348,24.25,72.5,2.0,29.07,15.72,22.02
1871,BANASKANTHA,Deesa,CHORA,24.2594977,72.1803348,24.25,72.5,3.0,33.17,19.54,26.21
1871,BANASKANTHA,Deesa,CHORA,24.2594977,72.1803348,24.25,72.5,4.0,37.56,23.37,30.49
1871,BANASKANTHA,Deesa,CHORA,24.2594977,72.1803348,24.25,72.5,5.0,39.33,26.17,32.72
1871,BANASKANTHA,Deesa,CHORA,24.2594977,72.1803348,24.25,72.5,6.0,36.79,26.98,31.57
1871,BANASKANTHA,Deesa,CHORA,24.2594977,72.1803348,24.25,72.5,7.0,31.78,25.34,28.13
1871,BANASKANTHA,Deesa,CHORA,24.2594977,72.1803348,24.25,72.5,8.0,29.79,24.2,26.61
1871,BANASKANTHA,Deesa,CHORA,24.2594977,72.1803348,24.25,72.5,9.0,30.86,23.77,26.98
1871,BANASKANTHA,Deesa,CHORA,24.2594977,72.1803348,24.25,72.5,10.0,32.72,21.92,26.98
1871,BANASKANTHA,Deesa,CHORA,24.2594977,72.1803348,24.25,72.5,11.0,30.16,18.37,23.76
1871,BANASKANTHA,Deesa,CHORA,24.2594977,72.1803348,24.25,72.5,12.0,26.55,14.41,19.84
1872,BANASKANTHA,Vav,CHOTHAR NESDA,24.363947,71.5123139,24.25,72.5,1.0,25.38,12.82,18.57
1872,BANASKANTHA,Vav,CHOTHAR NESDA,24.363947,71.5123139,24.25,72.5,2.0,29.07,15.72,22.02
1872,BANASKANTHA,Vav,CHOTHAR NESDA,24.363947,71.5123139,24.25,72.5,3.0,33.17,19.54,26.21
1872,BANASKANTHA,Vav,CHOTHAR NESDA,24.363947,71.5123139,24.25,72.5,4.0,37.56,23.37,30.49
1872,BANASKANTHA,Vav,CHOTHAR NESDA,24.363947,71.5123139,24.25,72.5,5.0,39.33,26.17,32.72
1872,BANASKANTHA,Vav,CHOTHAR NESDA,24.363947,71.5123139,24.25,72.5,6.0,36.79,26.98,31.57
1872,BANASKANTHA,Vav,CHOTHAR NESDA,24.363947,71.5123139,24.25,72.5,7.0,31.78,25.34,28.13
1872,BANASKANTHA,Vav,CHOTHAR NESDA,24.363947,71.5123139,24.25,72.5,8.0,29.79,24.2,26.61
1872,BANASKANTHA,Vav,CHOTHAR NESDA,24.363947,71.5123139,24.25,72.5,9.0,30.86,23.77,26.98
1872,BANASKANTHA,Vav,CHOTHAR NESDA,24.363947,71.5123139,24.25,72.5,10.0,32.72,21.92,26.98
1872,BANASKANTHA,Vav,CHOTHAR NESDA,24.363947,71.5123139,24.25,72.5,11.0,30.16,18.37,23.76
1872,BANASKANTHA,Vav,CHOTHAR NESDA,24.363947,71.5123139,24.25,72.5,12.0,26.55,14.41,19.84
1873,BANASKANTHA,Vav,CHOTIL,24.363947,71.5123139,24.25,72.5,1.0,25.38,12.82,18.57
1873,BANASKANTHA,Vav,CHOTIL,24.363947,71.5123139,24.25,72.5,2.0,29.07,15.72,22.02
1873,BANASKANTHA,Vav,CHOTIL,24.363947,71.5123139,24.25,72.5,3.0,33.17,19.54,26.21
1873,BANASKANTHA,Vav,CHOTIL,24.363947,71.5123139,24.25,72.5,4.0,37.56,23.37,30.49
1873,BANASKANTHA,Vav,CHOTIL,24.363947,71.5123139,24.25,72.5,5.0,39.33,26.17,32.72
1873,BANASKANTHA,Vav,CHOTIL,24.363947,71.5123139,24.25,72.5,6.0,36.79,26.98,31.57
1873,BANASKANTHA,Vav,CHOTIL,24.363947,71.5123139,24.25,72.5,7.0,31.78,25.34,28.13
1873,BANASKANTHA,Vav,CHOTIL,24.363947,71.5123139,24.25,72.5,8.0,29.79,24.2,26.61
1873,BANASKANTHA,Vav,CHOTIL,24.363947,71.5123139,24.25,72.5,9.0,30.86,23.77,26.98
1873,BANASKANTHA,Vav,CHOTIL,24.363947,71.5123139,24.25,72.5,10.0,32.72,21.92,26.98
1873,BANASKANTHA,Vav,CHOTIL,24.363947,71.5123139,24.25,72.5,11.0,30.16,18.37,23.76
1873,BANASKANTHA,Vav,CHOTIL,24.363947,71.5123139,24.25,72.5,12.0,26.55,14.41,19.84
1874,BANASKANTHA,Tharad,CHUDMER,24.3897272,71.6292685,24.25,72.5,1.0,25.38,12.82,18.57
1874,BANASKANTHA,Tharad,CHUDMER,24.3897272,71.6292685,24.25,72.5,2.0,29.07,15.72,22.02
1874,BANASKANTHA,Tharad,CHUDMER,24.3897272,71.6292685,24.25,72.5,3.0,33.17,19.54,26.21
1874,BANASKANTHA,Tharad,CHUDMER,24.3897272,71.6292685,24.25,72.5,4.0,37.56,23.37,30.49
1874,BANASKANTHA,Tharad,CHUDMER,24.3897272,71.6292685,24.25,72.5,5.0,39.33,26.17,32.72
1874,BANASKANTHA,Tharad,CHUDMER,24.3897272,71.6292685,24.25,72.5,6.0,36.79,26.98,31.57
1874,BANASKANTHA,Tharad,CHUDMER,24.3897272,71.6292685,24.25,72.5,7.0,31.78,25.34,28.13
1874,BANASKANTHA,Tharad,CHUDMER,24.3897272,71.6292685,24.25,72.5,8.0,29.79,24.2,26.61
1874,BANASKANTHA,Tharad,CHUDMER,24.3897272,71.6292685,24.25,72.5,9.0,30.86,23.77,26.98
1874,BANASKANTHA,Tharad,CHUDMER,24.3897272,71.6292685,24.25,72.5,10.0,32.72,21.92,26.98
1874,BANASKANTHA,Tharad,CHUDMER,24.3897272,71.6292685,24.25,72.5,11.0,30.16,18.37,23.76
1874,BANASKANTHA,Tharad,CHUDMER,24.3897272,71.6292685,24.25,72.5,12.0,26.55,14.41,19.84
1875,BANASKANTHA,Vav,CHUVA,24.363947,71.5123139,24.25,72.5,1.0,25.38,12.82,18.57
1875,BANASKANTHA,Vav,CHUVA,24.363947,71.5123139,24.25,72.5,2.0,29.07,15.72,22.02
1875,BANASKANTHA,Vav,CHUVA,24.363947,71.5123139,24.25,72.5,3.0,33.17,19.54,26.21
1875,BANASKANTHA,Vav,CHUVA,24.363947,71.5123139,24.25,72.5,4.0,37.56,23.37,30.49
1875,BANASKANTHA,Vav,CHUVA,24.363947,71.5123139,24.25,72.5,5.0,39.33,26.17,32.72
1875,BANASKANTHA,Vav,CHUVA,24.363947,71.5123139,24.25,72.5,6.0,36.79,26.98,31.57
1875,BANASKANTHA,Vav,CHUVA,24.363947,71.5123139,24.25,72.5,7.0,31.78,25.34,28.13
1875,BANASKANTHA,Vav,CHUVA,24.363947,71.5123139,24.25,72.5,8.0,29.79,24.2,26.61
1875,BANASKANTHA,Vav,CHUVA,24.363947,71.5123139,24.25,72.5,9.0,30.86,23.77,26.98
1875,BANASKANTHA,Vav,CHUVA,24.363947,71.5123139,24.25,72.5,10.0,32.72,21.92,26.98
1875,BANASKANTHA,Vav,CHUVA,24.363947,71.5123139,24.25,72.5,11.0,30.16,18.37,23.76
1875,BANASKANTHA,Vav,CHUVA,24.363947,71.5123139,24.25,72.5,12.0,26.55,14.41,19.84
1876,BANASKANTHA,Amirgadh,DABHELA,24.4060517,72.6411054,24.25,72.5,1.0,25.38,12.82,18.57
1876,BANASKANTHA,Amirgadh,DABHELA,24.4060517,72.6411054,24.25,72.5,2.0,29.07,15.72,22.02
1876,BANASKANTHA,Amirgadh,DABHELA,24.4060517,72.6411054,24.25,72.5,3.0,33.17,19.54,26.21
1876,BANASKANTHA,Amirgadh,DABHELA,24.4060517,72.6411054,24.25,72.5,4.0,37.56,23.37,30.49
1876,BANASKANTHA,Amirgadh,DABHELA,24.4060517,72.6411054,24.25,72.5,5.0,39.33,26.17,32.72
1876,BANASKANTHA,Amirgadh,DABHELA,24.4060517,72.6411054,24.25,72.5,6.0,36.79,26.98,31.57
1876,BANASKANTHA,Amirgadh,DABHELA,24.4060517,72.6411054,24.25,72.5,7.0,31.78,25.34,28.13
1876,BANASKANTHA,Amirgadh,DABHELA,24.4060517,72.6411054,24.25,72.5,8.0,29.79,24.2,26.61
1876,BANASKANTHA,Amirgadh,DABHELA,24.4060517,72.6411054,24.25,72.5,9.0,30.86,23.77,26.98
1876,BANASKANTHA,Amirgadh,DABHELA,24.4060517,72.6411054,24.25,72.5,10.0,32.72,21.92,26.98
1876,BANASKANTHA,Amirgadh,DABHELA,24.4060517,72.6411054,24.25,72.5,11.0,30.16,18.37,23.76
1876,BANASKANTHA,Amirgadh,DABHELA,24.4060517,72.6411054,24.25,72.5,12.0,26.55,14.41,19.84
1877,BANASKANTHA,Vav,DAIYAP,24.363947,71.5123139,24.25,72.5,1.0,25.38,12.82,18.57
1877,BANASKANTHA,Vav,DAIYAP,24.363947,71.5123139,24.25,72.5,2.0,29.07,15.72,22.02
1877,BANASKANTHA,Vav,DAIYAP,24.363947,71.5123139,24.25,72.5,3.0,33.17,19.54,26.21
1877,BANASKANTHA,Vav,DAIYAP,24.363947,71.5123139,24.25,72.5,4.0,37.56,23.37,30.49
1877,BANASKANTHA,Vav,DAIYAP,24.363947,71.5123139,24.25,72.5,5.0,39.33,26.17,32.72
1877,BANASKANTHA,Vav,DAIYAP,24.363947,71.5123139,24.25,72.5,6.0,36.79,26.98,31.57
1877,BANASKANTHA,Vav,DAIYAP,24.363947,71.5123139,24.25,72.5,7.0,31.78,25.34,28.13
1877,BANASKANTHA,Vav,DAIYAP,24.363947,71.5123139,24.25,72.5,8.0,29.79,24.2,26.61
1877,BANASKANTHA,Vav,DAIYAP,24.363947,71.5123139,24.25,72.5,9.0,30.86,23.77,26.98
1877,BANASKANTHA,Vav,DAIYAP,24.363947,71.5123139,24.25,72.5,10.0,32.72,21.92,26.98
1877,BANASKANTHA,Vav,DAIYAP,24.363947,71.5123139,24.25,72.5,11.0,30.16,18.37,23.76
1877,BANASKANTHA,Vav,DAIYAP,24.363947,71.5123139,24.25,72.5,12.0,26.55,14.41,19.84
1878,BANASKANTHA,Danta,DALPURA,24.187557,72.7649516,24.25,72.5,1.0,25.38,12.82,18.57
1878,BANASKANTHA,Danta,DALPURA,24.187557,72.7649516,24.25,72.5,2.0,29.07,15.72,22.02
1878,BANASKANTHA,Danta,DALPURA,24.187557,72.7649516,24.25,72.5,3.0,33.17,19.54,26.21
1878,BANASKANTHA,Danta,DALPURA,24.187557,72.7649516,24.25,72.5,4.0,37.56,23.37,30.49
1878,BANASKANTHA,Danta,DALPURA,24.187557,72.7649516,24.25,72.5,5.0,39.33,26.17,32.72
1878,BANASKANTHA,Danta,DALPURA,24.187557,72.7649516,24.25,72.5,6.0,36.79,26.98,31.57
1878,BANASKANTHA,Danta,DALPURA,24.187557,72.7649516,24.25,72.5,7.0,31.78,25.34,28.13
1878,BANASKANTHA,Danta,DALPURA,24.187557,72.7649516,24.25,72.5,8.0,29.79,24.2,26.61
1878,BANASKANTHA,Danta,DALPURA,24.187557,72.7649516,24.25,72.5,9.0,30.86,23.77,26.98
1878,BANASKANTHA,Danta,DALPURA,24.187557,72.7649516,24.25,72.5,10.0,32.72,21.92,26.98
1878,BANASKANTHA,Danta,DALPURA,24.187557,72.7649516,24.25,72.5,11.0,30.16,18.37,23.76
1878,BANASKANTHA,Danta,DALPURA,24.187557,72.7649516,24.25,72.5,12.0,26.55,14.41,19.84
1879,BANASKANTHA,Vadgam,DALVANA,24.0782271,72.4891682,24.25,72.5,1.0,25.38,12.82,18.57
1879,BANASKANTHA,Vadgam,DALVANA,24.0782271,72.4891682,24.25,72.5,2.0,29.07,15.72,22.02
1879,BANASKANTHA,Vadgam,DALVANA,24.0782271,72.4891682,24.25,72.5,3.0,33.17,19.54,26.21
1879,BANASKANTHA,Vadgam,DALVANA,24.0782271,72.4891682,24.25,72.5,4.0,37.56,23.37,30.49
1879,BANASKANTHA,Vadgam,DALVANA,24.0782271,72.4891682,24.25,72.5,5.0,39.33,26.17,32.72
1879,BANASKANTHA,Vadgam,DALVANA,24.0782271,72.4891682,24.25,72.5,6.0,36.79,26.98,31.57
1879,BANASKANTHA,Vadgam,DALVANA,24.0782271,72.4891682,24.25,72.5,7.0,31.78,25.34,28.13
1879,BANASKANTHA,Vadgam,DALVANA,24.0782271,72.4891682,24.25,72.5,8.0,29.79,24.2,26.61
1879,BANASKANTHA,Vadgam,DALVANA,24.0782271,72.4891682,24.25,72.5,9.0,30.86,23.77,26.98
1879,BANASKANTHA,Vadgam,DALVANA,24.0782271,72.4891682,24.25,72.5,10.0,32.72,21.92,26.98
1879,BANASKANTHA,Vadgam,DALVANA,24.0782271,72.4891682,24.25,72.5,11.0,30.16,18.37,23.76
1879,BANASKANTHA,Vadgam,DALVANA,24.0782271,72.4891682,24.25,72.5,12.0,26.55,14.41,19.84
1880,BANASKANTHA,Palanpur,DALWADA,24.1709794,72.4366375,24.25,72.5,1.0,25.38,12.82,18.57
1880,BANASKANTHA,Palanpur,DALWADA,24.1709794,72.4366375,24.25,72.5,2.0,29.07,15.72,22.02
1880,BANASKANTHA,Palanpur,DALWADA,24.1709794,72.4366375,24.25,72.5,3.0,33.17,19.54,26.21
1880,BANASKANTHA,Palanpur,DALWADA,24.1709794,72.4366375,24.25,72.5,4.0,37.56,23.37,30.49
1880,BANASKANTHA,Palanpur,DALWADA,24.1709794,72.4366375,24.25,72.5,5.0,39.33,26.17,32.72
1880,BANASKANTHA,Palanpur,DALWADA,24.1709794,72.4366375,24.25,72.5,6.0,36.79,26.98,31.57
1880,BANASKANTHA,Palanpur,DALWADA,24.1709794,72.4366375,24.25,72.5,7.0,31.78,25.34,28.13
1880,BANASKANTHA,Palanpur,DALWADA,24.1709794,72.4366375,24.25,72.5,8.0,29.79,24.2,26.61
1880,BANASKANTHA,Palanpur,DALWADA,24.1709794,72.4366375,24.25,72.5,9.0,30.86,23.77,26.98
1880,BANASKANTHA,Palanpur,DALWADA,24.1709794,72.4366375,24.25,72.5,10.0,32.72,21.92,26.98
1880,BANASKANTHA,Palanpur,DALWADA,24.1709794,72.4366375,24.25,72.5,11.0,30.16,18.37,23.76
1880,BANASKANTHA,Palanpur,DALWADA,24.1709794,72.4366375,24.25,72.5,12.0,26.55,14.41,19.84
1881,BANASKANTHA,Deesa,DAMA,24.2594977,72.1803348,24.25,72.5,1.0,25.38,12.82,18.57
1881,BANASKANTHA,Deesa,DAMA,24.2594977,72.1803348,24.25,72.5,2.0,29.07,15.72,22.02
1881,BANASKANTHA,Deesa,DAMA,24.2594977,72.1803348,24.25,72.5,3.0,33.17,19.54,26.21
1881,BANASKANTHA,Deesa,DAMA,24.2594977,72.1803348,24.25,72.5,4.0,37.56,23.37,30.49
1881,BANASKANTHA,Deesa,DAMA,24.2594977,72.1803348,24.25,72.5,5.0,39.33,26.17,32.72
1881,BANASKANTHA,Deesa,DAMA,24.2594977,72.1803348,24.25,72.5,6.0,36.79,26.98,31.57
1881,BANASKANTHA,Deesa,DAMA,24.2594977,72.1803348,24.25,72.5,7.0,31.78,25.34,28.13
1881,BANASKANTHA,Deesa,DAMA,24.2594977,72.1803348,24.25,72.5,8.0,29.79,24.2,26.61
1881,BANASKANTHA,Deesa,DAMA,24.2594977,72.1803348,24.25,72.5,9.0,30.86,23.77,26.98
1881,BANASKANTHA,Deesa,DAMA,24.2594977,72.1803348,24.25,72.5,10.0,32.72,21.92,26.98
1881,BANASKANTHA,Deesa,DAMA,24.2594977,72.1803348,24.25,72.5,11.0,30.16,18.37,23.76
1881,BANASKANTHA,Deesa,DAMA,24.2594977,72.1803348,24.25,72.5,12.0,26.55,14.41,19.84
1882,BANASKANTHA,Dantiwada,DANGIYA,24.3239388,72.3255763,24.25,72.5,1.0,25.38,12.82,18.57
1882,BANASKANTHA,Dantiwada,DANGIYA,24.3239388,72.3255763,24.25,72.5,2.0,29.07,15.72,22.02
1882,BANASKANTHA,Dantiwada,DANGIYA,24.3239388,72.3255763,24.25,72.5,3.0,33.17,19.54,26.21
1882,BANASKANTHA,Dantiwada,DANGIYA,24.3239388,72.3255763,24.25,72.5,4.0,37.56,23.37,30.49
1882,BANASKANTHA,Dantiwada,DANGIYA,24.3239388,72.3255763,24.25,72.5,5.0,39.33,26.17,32.72
1882,BANASKANTHA,Dantiwada,DANGIYA,24.3239388,72.3255763,24.25,72.5,6.0,36.79,26.98,31.57
1882,BANASKANTHA,Dantiwada,DANGIYA,24.3239388,72.3255763,24.25,72.5,7.0,31.78,25.34,28.13
1882,BANASKANTHA,Dantiwada,DANGIYA,24.3239388,72.3255763,24.25,72.5,8.0,29.79,24.2,26.61
1882,BANASKANTHA,Dantiwada,DANGIYA,24.3239388,72.3255763,24.25,72.5,9.0,30.86,23.77,26.98
1882,BANASKANTHA,Dantiwada,DANGIYA,24.3239388,72.3255763,24.25,72.5,10.0,32.72,21.92,26.98
1882,BANASKANTHA,Dantiwada,DANGIYA,24.3239388,72.3255763,24.25,72.5,11.0,30.16,18.37,23.76
1882,BANASKANTHA,Dantiwada,DANGIYA,24.3239388,72.3255763,24.25,72.5,12.0,26.55,14.41,19.84
1883,BANASKANTHA,Dantiwada,DANTIWADA,24.3239388,72.3255763,24.25,72.5,1.0,25.38,12.82,18.57
1883,BANASKANTHA,Dantiwada,DANTIWADA,24.3239388,72.3255763,24.25,72.5,2.0,29.07,15.72,22.02
1883,BANASKANTHA,Dantiwada,DANTIWADA,24.3239388,72.3255763,24.25,72.5,3.0,33.17,19.54,26.21
1883,BANASKANTHA,Dantiwada,DANTIWADA,24.3239388,72.3255763,24.25,72.5,4.0,37.56,23.37,30.49
1883,BANASKANTHA,Dantiwada,DANTIWADA,24.3239388,72.3255763,24.25,72.5,5.0,39.33,26.17,32.72
1883,BANASKANTHA,Dantiwada,DANTIWADA,24.3239388,72.3255763,24.25,72.5,6.0,36.79,26.98,31.57
1883,BANASKANTHA,Dantiwada,DANTIWADA,24.3239388,72.3255763,24.25,72.5,7.0,31.78,25.34,28.13
1883,BANASKANTHA,Dantiwada,DANTIWADA,24.3239388,72.3255763,24.25,72.5,8.0,29.79,24.2,26.61
1883,BANASKANTHA,Dantiwada,DANTIWADA,24.3239388,72.3255763,24.25,72.5,9.0,30.86,23.77,26.98
1883,BANASKANTHA,Dantiwada,DANTIWADA,24.3239388,72.3255763,24.25,72.5,10.0,32.72,21.92,26.98
1883,BANASKANTHA,Dantiwada,DANTIWADA,24.3239388,72.3255763,24.25,72.5,11.0,30.16,18.37,23.76
1883,BANASKANTHA,Dantiwada,DANTIWADA,24.3239388,72.3255763,24.25,72.5,12.0,26.55,14.41,19.84
1884,BANASKANTHA,Deesa,DASANAVAS,24.2594977,72.1803348,24.25,72.5,1.0,25.38,12.82,18.57
1884,BANASKANTHA,Deesa,DASANAVAS,24.2594977,72.1803348,24.25,72.5,2.0,29.07,15.72,22.02
1884,BANASKANTHA,Deesa,DASANAVAS,24.2594977,72.1803348,24.25,72.5,3.0,33.17,19.54,26.21
1884,BANASKANTHA,Deesa,DASANAVAS,24.2594977,72.1803348,24.25,72.5,4.0,37.56,23.37,30.49
1884,BANASKANTHA,Deesa,DASANAVAS,24.2594977,72.1803348,24.25,72.5,5.0,39.33,26.17,32.72
1884,BANASKANTHA,Deesa,DASANAVAS,24.2594977,72.1803348,24.25,72.5,6.0,36.79,26.98,31.57
1884,BANASKANTHA,Deesa,DASANAVAS,24.2594977,72.1803348,24.25,72.5,7.0,31.78,25.34,28.13
1884,BANASKANTHA,Deesa,DASANAVAS,24.2594977,72.1803348,24.25,72.5,8.0,29.79,24.2,26.61
1884,BANASKANTHA,Deesa,DASANAVAS,24.2594977,72.1803348,24.25,72.5,9.0,30.86,23.77,26.98
1884,BANASKANTHA,Deesa,DASANAVAS,24.2594977,72.1803348,24.25,72.5,10.0,32.72,21.92,26.98
1884,BANASKANTHA,Deesa,DASANAVAS,24.2594977,72.1803348,24.25,72.5,11.0,30.16,18.37,23.76
1884,BANASKANTHA,Deesa,DASANAVAS,24.2594977,72.1803348,24.25,72.5,12.0,26.55,14.41,19.84
1885,BANASKANTHA,Deesa,DAVAS,24.2594977,72.1803348,24.25,72.5,1.0,25.38,12.82,18.57
1885,BANASKANTHA,Deesa,DAVAS,24.2594977,72.1803348,24.25,72.5,2.0,29.07,15.72,22.02
1885,BANASKANTHA,Deesa,DAVAS,24.2594977,72.1803348,24.25,72.5,3.0,33.17,19.54,26.21
1885,BANASKANTHA,Deesa,DAVAS,24.2594977,72.1803348,24.25,72.5,4.0,37.56,23.37,30.49
1885,BANASKANTHA,Deesa,DAVAS,24.2594977,72.1803348,24.25,72.5,5.0,39.33,26.17,32.72
1885,BANASKANTHA,Deesa,DAVAS,24.2594977,72.1803348,24.25,72.5,6.0,36.79,26.98,31.57
1885,BANASKANTHA,Deesa,DAVAS,24.2594977,72.1803348,24.25,72.5,7.0,31.78,25.34,28.13
1885,BANASKANTHA,Deesa,DAVAS,24.2594977,72.1803348,24.25,72.5,8.0,29.79,24.2,26.61
1885,BANASKANTHA,Deesa,DAVAS,24.2594977,72.1803348,24.25,72.5,9.0,30.86,23.77,26.98
1885,BANASKANTHA,Deesa,DAVAS,24.2594977,72.1803348,24.25,72.5,10.0,32.72,21.92,26.98
1885,BANASKANTHA,Deesa,DAVAS,24.2594977,72.1803348,24.25,72.5,11.0,30.16,18.37,23.76
1885,BANASKANTHA,Deesa,DAVAS,24.2594977,72.1803348,24.25,72.5,12.0,26.55,14.41,19.84
1886,BANASKANTHA,Dhanera,DEDHA,24.5036694,72.0325116,24.25,72.5,1.0,25.38,12.82,18.57
1886,BANASKANTHA,Dhanera,DEDHA,24.5036694,72.0325116,24.25,72.5,2.0,29.07,15.72,22.02
1886,BANASKANTHA,Dhanera,DEDHA,24.5036694,72.0325116,24.25,72.5,3.0,33.17,19.54,26.21
1886,BANASKANTHA,Dhanera,DEDHA,24.5036694,72.0325116,24.25,72.5,4.0,37.56,23.37,30.49
1886,BANASKANTHA,Dhanera,DEDHA,24.5036694,72.0325116,24.25,72.5,5.0,39.33,26.17,32.72
1886,BANASKANTHA,Dhanera,DEDHA,24.5036694,72.0325116,24.25,72.5,6.0,36.79,26.98,31.57
1886,BANASKANTHA,Dhanera,DEDHA,24.5036694,72.0325116,24.25,72.5,7.0,31.78,25.34,28.13
1886,BANASKANTHA,Dhanera,DEDHA,24.5036694,72.0325116,24.25,72.5,8.0,29.79,24.2,26.61
1886,BANASKANTHA,Dhanera,DEDHA,24.5036694,72.0325116,24.25,72.5,9.0,30.86,23.77,26.98
1886,BANASKANTHA,Dhanera,DEDHA,24.5036694,72.0325116,24.25,72.5,10.0,32.72,21.92,26.98
1886,BANASKANTHA,Dhanera,DEDHA,24.5036694,72.0325116,24.25,72.5,11.0,30.16,18.37,23.76
1886,BANASKANTHA,Dhanera,DEDHA,24.5036694,72.0325116,24.25,72.5,12.0,26.55,14.41,19.84
1887,BANASKANTHA,Tharad,DEL,24.3897272,71.6292685,24.25,72.5,1.0,25.38,12.82,18.57
1887,BANASKANTHA,Tharad,DEL,24.3897272,71.6292685,24.25,72.5,2.0,29.07,15.72,22.02
1887,BANASKANTHA,Tharad,DEL,24.3897272,71.6292685,24.25,72.5,3.0,33.17,19.54,26.21
1887,BANASKANTHA,Tharad,DEL,24.3897272,71.6292685,24.25,72.5,4.0,37.56,23.37,30.49
1887,BANASKANTHA,Tharad,DEL,24.3897272,71.6292685,24.25,72.5,5.0,39.33,26.17,32.72
1887,BANASKANTHA,Tharad,DEL,24.3897272,71.6292685,24.25,72.5,6.0,36.79,26.98,31.57
1887,BANASKANTHA,Tharad,DEL,24.3897272,71.6292685,24.25,72.5,7.0,31.78,25.34,28.13
1887,BANASKANTHA,Tharad,DEL,24.3897272,71.6292685,24.25,72.5,8.0,29.79,24.2,26.61
1887,BANASKANTHA,Tharad,DEL,24.3897272,71.6292685,24.25,72.5,9.0,30.86,23.77,26.98
1887,BANASKANTHA,Tharad,DEL,24.3897272,71.6292685,24.25,72.5,10.0,32.72,21.92,26.98
1887,BANASKANTHA,Tharad,DEL,24.3897272,71.6292685,24.25,72.5,11.0,30.16,18.37,23.76
1887,BANASKANTHA,Tharad,DEL,24.3897272,71.6292685,24.25,72.5,12.0,26.55,14.41,19.84
